,eLower,eUpper,dead_asymmetry_thrown_beta,dead_asymmetry_type0_beta,dead_corrected_asymmetry_type0_beta,err_dead_asymmetry_thrown_beta,err_dead_asymmetry_type0_beta,err_dead_corrected_asymmetry_type0_beta,dead_correction_misbs,dead_correction_misbs_thrown,err_dead_correction_misbs,err_dead_correction_misbs_thrown,threshold,thickness,dead_precision_type0_corrected_asymmetry,dead_precision_type0_correction,n_KE,n_Type0,n_Type1,weighted_corrected_asymmetry_type0,dead_err_weight,err_dead_weighted_corrected_asymmetry_type0
458,100,675,-0.11765546680212441,-0.11766505612084005,-0.11948941112436666,0.0006360823767695333,0.0005821988661691241,0.000708534509595756,0.015427472215007855,,0.0019962303112208155,,75,dead_layer_630,-0.005929684504498068,0.12939451670370739,166440582.0,162661166.0,1587346.0,-0.1167761293825736,0.00014891919838869278,-8.061369104104697e-05
459,125,675,-0.11715404268706088,-0.11742363389319323,-0.11899186974684678,0.0006044852594496223,0.000613864641643456,0.0006985989120219925,0.013294284833950306,,0.0016604357247189405,,75,dead_layer_630,-0.005870980206532177,0.12489846166667044,158109769.0,154165506.0,1587346.0,-0.11602345589037402,0.0001521805660028941,-7.889912551825397e-05
460,150,675,-0.11672261760897698,-0.11715114350850639,-0.11859188688634383,0.0006077387720905806,0.0006558394090350007,0.0007295966800737992,0.012233371241926092,,0.0017113822663085822,,75,dead_layer_630,-0.006152163518344477,0.1398945746405005,149136726.0,145101291.0,1587346.0,-0.11538295328633176,0.00015609880599309805,-8.198764048470893e-05
461,175,675,-0.11648951613814756,-0.1166152310081885,-0.11797296943685594,0.0006629819909094089,0.0006586229855591045,0.0007258849458992056,0.011559339369998135,,0.0018740672726614584,,75,dead_layer_630,-0.006152976816335284,0.1621258112315255,139676366.0,135609813.0,1569811.0,-0.11453829149869742,0.00016070326924020519,-8.090501424996927e-05
462,190,675,-0.11618377556276967,-0.11679463484156173,-0.11813039921388309,0.0007263953924350384,0.00073743287115143,0.0008157459971967189,0.011355288129484529,,0.0021132005372836,,75,dead_layer_630,-0.006905470586954975,0.18609836343972438,129868113.0,125815961.0,1523122.0,-0.11444448800459851,0.00016603531996509465,-9.10406447659808e-05
463,200,675,-0.11618377556276967,-0.11679463484156173,-0.11813039921388309,0.0007263953924350384,0.00073743287115143,0.0008157459971967189,0.011355288129484529,,0.0021132005372836,,75,dead_layer_630,-0.006905470586954975,0.18609836343972438,129868113.0,125815961.0,1523122.0,-0.11444448800459851,0.00016603531996509465,-9.10406447659808e-05
464,225,675,-0.11629884431338565,-0.11665759486518977,-0.11774723317457796,0.0008271255220758993,0.0008402001872941652,0.0009070922833401433,0.009281100342026057,,0.0021017214784192382,,75,dead_layer_630,-0.00770372482549329,0.22645175690024208,119837845.0,115847326.0,1454845.0,-0.11382633013113135,0.00017219066625757284,-0.0001008636635492471
465,250,675,-0.11700021254768722,-0.11748456834317061,-0.1185619562941089,0.0008669073567425304,0.0008506252302545462,0.0009417198991631773,0.009129611790974476,,0.002423858789856397,,75,dead_layer_630,-0.007942850544968356,0.2654941793092036,109712701.0,105822461.0,1370189.0,-0.11435793560507677,0.00017925896883754,-0.00010517331146879215
466,275,675,-0.1169643532293168,-0.11758283424250725,-0.11833255604373366,0.0010140457818250649,0.0009952668921148502,0.0010958226713645926,0.0063736262304360395,,0.002359611180943893,,75,dead_layer_630,-0.00926053410829388,0.37021486601709064,99602529.0,95855160.0,1272930.0,-0.11388050290149819,0.0001873996393439476,-0.00012216875587414455
467,300,675,-0.11808645966973337,-0.11874118522309114,-0.11942973196047116,0.0010137754574677366,0.0009782117353749696,0.0011393634717505,0.005823168494599886,,0.0027718288818297117,,75,dead_layer_630,-0.009540032059417218,0.4760001165001779,89607059.0,86032421.0,1167022.0,-0.11466539684044769,0.00019676200403978477,-0.00012783905748724696
468,50,740,-0.1175897531547682,-0.11778000213612924,-0.1199106704213568,0.0005730228661684118,0.0005182933823826924,0.0006975372013014739,0.017941206344383617,,0.0025301258970014603,,75,dead_layer_630,-0.005817140366661134,0.14102317583530277,181900385.0,171749800.0,1606879.0,-0.11321929671965206,0.00013412740442063603,-7.704611124386889e-05
469,75,740,-0.11778751865064041,-0.11778000213612924,-0.1199106704213568,0.0005808200436637325,0.0005182933823826924,0.0006975372013014739,0.017941206344383617,,0.0025301258970014603,,75,dead_layer_630,-0.005817140366661134,0.14102317583530277,175466641.0,171749800.0,1606879.0,-0.11737064974495036,0.00014543430891244695,-7.977925730968462e-05
470,100,740,-0.11756906587191189,-0.11762814792494329,-0.11941531356358628,0.0006005887874578919,0.0005444366919297898,0.0006645879858996044,0.015107637599694456,,0.0018734612352267791,,75,dead_layer_630,-0.005565349753452889,0.12400755729437599,167967863.0,163990900.0,1606879.0,-0.11658792578122353,0.00014798353804931297,-7.537268699005796e-05
471,125,740,-0.11708217755904904,-0.11739308778583228,-0.11893106685391612,0.000570855148521678,0.0005713637307338334,0.0006534652535329907,0.013032635087560304,,0.0015633226814427822,,75,dead_layer_630,-0.005494487444022063,0.11995445824574488,159637050.0,155495240.0,1606879.0,-0.11584538040452222,0.00015117970261038392,-7.356255465724968e-05
472,150,740,-0.11666364599155303,-0.11712927809750563,-0.11854184796229941,0.0005728703344931761,0.000607254113366507,0.0006792726076503951,0.01198836131291846,,0.0016029634073709107,,75,dead_layer_630,-0.005730234675153946,0.13370996798733317,150664007.0,146431025.0,1606879.0,-0.11521135437818049,0.00015501636223419057,-7.60816008881695e-05
473,175,740,-0.11643519596078163,-0.11661685810412341,-0.11794662060882784,0.0006209217730313151,0.0006086742750396236,0.000674808420939152,0.011313483755476436,,0.0017420507997208544,,75,dead_layer_630,-0.005721303564747027,0.15398005047539778,141203647.0,136939547.0,1589344.0,-0.11438484160649015,0.00015951994910364217,-7.496870767635391e-05
474,190,740,-0.1161394309336521,-0.11678698804588108,-0.11809171482609747,0.0006757751753818028,0.0006766435607963962,0.0007530696076208112,0.011083816746410909,,0.0019480980901090009,,75,dead_layer_630,-0.006376989348742931,0.17576058271983083,131395394.0,127145695.0,1542655.0,-0.11427229447103729,0.00016472793423470838,-8.375775333077609e-05
475,200,740,-0.1161394309336521,-0.11678698804588108,-0.11809171482609747,0.0006757751753818028,0.0006766435607963962,0.0007530696076208112,0.011083816746410909,,0.0019480980901090009,,75,dead_layer_630,-0.006376989348742931,0.17576058271983083,131395394.0,127145695.0,1542655.0,-0.11427229447103729,0.00016472793423470838,-8.375775333077609e-05
476,225,740,-0.11624025374587184,-0.11665700344376224,-0.11772510550152314,0.0007630123671682743,0.0007643221011387483,0.0008311272771012697,0.009090818030121297,,0.0019304236124535396,,75,dead_layer_630,-0.007059898341654207,0.21234872440052377,121365126.0,117177060.0,1474378.0,-0.11366264927585794,0.00017073005402583433,-9.210194615655724e-05
477,250,740,-0.11688210965988574,-0.11742984973271128,-0.1184827943120863,0.0008021541683598411,0.0007738773457135151,0.0008634158665219103,0.008917602782534137,,0.0022034196204636348,,75,dead_layer_630,-0.0072872679238780765,0.2470865404298131,111239982.0,107152195.0,1389722.0,-0.1141288523426187,0.000177608541455347,-9.604736258960447e-05
478,275,740,-0.11682757623654991,-0.1175107584349419,-0.11825557512576351,0.0009268368144340674,0.000895392312419305,0.000992903855891968,0.006328596198309096,,0.002148472749315841,,75,dead_layer_630,-0.008396254086422781,0.3394864646112008,101129810.0,97184894.0,1292463.0,-0.11364260976567012,0.00018551162989469683,-0.00011024192010861678
479,300,740,-0.11782420423037332,-0.1185596448219169,-0.11924772783777218,0.0009449985490960031,0.0008909167264636867,0.0010384421384129134,0.005818204320175409,,0.0024917274571313645,,75,dead_layer_630,-0.008708276100871607,0.4282640003705203,91134340.0,87362155.0,1186555.0,-0.11431188817257325,0.00019457429741458573,-0.00011593943108355458
480,50,600,-0.11766867241910167,-0.11916570862546987,-0.12048510900493578,0.0005850140100678667,0.0006133970153887097,0.0006399036079007536,0.01106733010536818,,0.001350918904182812,,0,dead_layer_1000,-0.005311059708420394,0.12206366768870049,174140562.0,170062855.0,2934938.0,-0.11766380782879056,0.0001454049901810094,-7.318270012728872e-05
481,75,600,-0.11762792904909478,-0.1191301184124291,-0.12033554293137166,0.0006209662140521489,0.0006522385500746829,0.0006689014084108882,0.010120687176917597,,0.0011831020777638675,,0,dead_layer_1000,-0.0055586353966289755,0.11689938213505761,167703507.0,163508167.0,2832580.0,-0.11732517942906458,0.00014774504290537312,-7.633953455669866e-05
482,100,600,-0.11770703651961974,-0.11917376834176736,-0.12030432018275693,0.0006686201919110689,0.0007052896567387203,0.0007237053533587887,0.009493909601394863,,0.0011897756575492398,,0,dead_layer_1000,-0.006015622317298265,0.12531988480008655,160207151.0,155945922.0,2707268.0,-0.11710443643981433,0.0001507336199480546,-8.256752035888365e-05
483,125,600,-0.11775661175317613,-0.11905363688570345,-0.12012356929622173,0.0007334896494795528,0.0007711630033495501,0.0007860605518306405,0.008990926939054804,,0.001262551742389386,,0,dead_layer_1000,-0.006543766193728683,0.14042509197857136,151880931.0,147610083.0,2565583.0,-0.11674572915326376,0.0001543873687754004,-8.954145320508e-05
484,150,600,-0.11783970354178744,-0.11936257849431631,-0.12037700731749622,0.0008158874196455991,0.000836947254617119,0.0008617615645266105,0.008513704842777055,,0.0013707133187092432,,0,dead_layer_1000,-0.007158855197767968,0.16100080329565844,142906311.0,138671639.0,2413193.0,-0.11680993502541812,0.0001587285291024662,-9.836223694380554e-05
485,175,600,-0.1182299533763231,-0.11931628806017319,-0.1202760915035801,0.0008890933908055247,0.0009473751250356723,0.0009738563939271794,0.008058266024181039,,0.0015250562989840952,,0,dead_layer_1000,-0.0080968410409162,0.18925365511733483,133443489.0,129284140.0,2252774.0,-0.11652716194045,0.0001638055713287768,-0.00011111105493007642
486,190,600,-0.11763055866635624,-0.118482210654696,-0.11935407688612525,0.0009499088987551216,0.0009591156096064816,0.0009635182248998486,0.0073453405441778015,,0.0017027604634403152,,0,dead_layer_1000,-0.008072771789933356,0.2318150469946541,123637155.0,119585124.0,2088174.0,-0.11544241764809957,0.00016968554027800697,-0.00010881363566981807
487,200,600,-0.11763055866635624,-0.118482210654696,-0.11935407688612525,0.0009499088987551216,0.0009591156096064816,0.0009635182248998486,0.0073453405441778015,,0.0017027604634403152,,0,dead_layer_1000,-0.008072771789933356,0.2318150469946541,123637155.0,119585124.0,2088174.0,-0.11544241764809957,0.00016968554027800697,-0.00010881363566981807
488,225,600,-0.11669695882433043,-0.11771773009340944,-0.11868845868564257,0.0009458935693569284,0.0010157545033012115,0.0010467968413518283,0.008218138628255142,,0.0019185116504728437,,0,dead_layer_1000,-0.008819702041327936,0.2334484409738143,113612476.0,109698418.0,1920252.0,-0.11459952824787789,0.0001764772625875065,-0.00011747639777634313
489,250,600,-0.11666159417582928,-0.11718156975227736,-0.11819527038434105,0.0011170476333821173,0.001156306207338251,0.001201245322247609,0.008602861958084643,,0.002260291514239723,,0,dead_layer_1000,-0.01016322665316018,0.2627371594769793,103483413.0,99735649.0,1749564.0,-0.11391470051835972,0.0001843221472061953,-0.00013426449825997748
490,275,600,-0.11642386304720337,-0.11719256669738246,-0.118011610266975,0.0013323914609529172,0.0013891375991962895,0.0014387872186900409,0.0069645150740750405,,0.0025205561659610303,,0,dead_layer_1000,-0.012191912435014699,0.3619140943988532,93365342.0,89817407.0,1579214.0,-0.11352710334498932,0.0001934253782897,-0.00016064756028430832
491,300,600,-0.11650819050036841,-0.1174901520517849,-0.11837183042830413,0.0016252739656623615,0.0016875968231258212,0.0017441349847265243,0.007481639547417238,,0.003058897192419287,,0,dead_layer_1000,-0.014734375386574074,0.4088538579054185,83371525.0,80045819.0,1409894.0,-0.11364995558330887,0.0002039882722578576,-0.00019536260226455502
492,50,625,-0.11759638788270951,-0.11910482554099218,-0.12040588310762916,0.0005625018138629928,0.0005885719263846403,0.0006158934598190518,0.010914477238806222,,0.0012982622125968111,,0,dead_layer_1000,-0.005115144243147265,0.11894863896741328,176837738.0,172552033.0,2977687.0,-0.11748781764773406,0.00014408032037691162,-7.027116300391135e-05
493,75,625,-0.11755277092908775,-0.11906668672282796,-0.12025743010425698,0.0005952690611326544,0.0006240273281292042,0.0006414604066393055,0.009998380341409773,,0.0011326029366702044,,0,dead_layer_1000,-0.005334060490758804,0.11327864093940912,170400683.0,165997345.0,2875329.0,-0.11714984800753253,0.00014635440596298067,-7.303043374863687e-05
494,100,625,-0.11762147877675058,-0.11910252192940053,-0.1202203857842677,0.0006392972086921865,0.0006727363265385127,0.000691524648267647,0.009388535672416038,,0.0011333318466812767,,0,dead_layer_1000,-0.005752141317434879,0.12071444219049615,162904327.0,158435100.0,2750017.0,-0.11692217876919274,0.0001492560888071051,-7.8697379079033e-05
495,125,625,-0.11765906394792292,-0.11897993667268232,-0.12003860246338065,0.0006987888575161294,0.0007320834567974547,0.0007472327361374955,0.008897310115847112,,0.0011961768618129478,,0,dead_layer_1000,-0.0062249369852956146,0.1344425277121028,154578107.0,150099261.0,2608332.0,-0.11656052639605824,0.00015279925365616206,-8.489611596158827e-05
496,150,625,-0.11772503396027097,-0.11926335807675907,-0.12026783500397047,0.0007741460239011969,0.0007926335167192048,0.0008169614121956193,0.00843212073692538,,0.001291223162611249,,0,dead_layer_1000,-0.0067928504089946285,0.15313148410657962,145603487.0,141160817.0,2455942.0,-0.11659820927215617,0.00015700240942419255,-9.298529957026395e-05
497,175,625,-0.11807634657511742,-0.11920467760048334,-0.12015602912626831,0.0008426566598217036,0.0008919762458016424,0.0009175005456812343,0.007989380202649072,,0.0014276365399323175,,0,dead_layer_1000,-0.007635909345148722,0.17869177629811012,136140665.0,131773318.0,2295523.0,-0.11630146389892407,0.00016190856145482127,-0.00010436910637583055
498,190,625,-0.11748846497870666,-0.11840200534530844,-0.11926928266438194,0.0008910261909118332,0.0008941602699049479,0.0008985799236374264,0.007307337383061384,,0.0015825017676949008,,0,dead_layer_1000,-0.007534043163200598,0.21656339166208266,126334331.0,122074302.0,2130923.0,-0.11524748907163744,0.0001675773372155474,-0.00010117526519562497
499,200,625,-0.11748846497870666,-0.11840200534530844,-0.11926928266438194,0.0008910261909118332,0.0008941602699049479,0.0008985799236374264,0.007307337383061384,,0.0015825017676949008,,0,dead_layer_1000,-0.007534043163200598,0.21656339166208266,126334331.0,122074302.0,2130923.0,-0.11524748907163744,0.0001675773372155474,-0.00010117526519562497
500,225,625,-0.11659216713225179,-0.11767330415475077,-0.1186321095077988,0.0008764366185598876,0.000937703013162403,0.0009668201925649401,0.008115512091656748,,0.0017716197139367206,,0,dead_layer_1000,-0.008149734473881053,0.2183004219484875,116309652.0,112187596.0,1963001.0,-0.11442774477640678,0.00017410678167225578,-0.00010818074897067633
501,250,625,-0.11653912884679257,-0.11716747232719056,-0.11816378288362614,0.0010258033159354074,0.0010574675356627066,0.0010988280614110757,0.00845174562562663,,0.0020705808788249284,,0,dead_layer_1000,-0.009299195020637236,0.2449885468093949,106180589.0,102224827.0,1792313.0,-0.11376158652636822,0.00018162335269067634,-0.00012246847490697722
502,275,625,-0.11629543010766476,-0.11717459828677261,-0.11798836272379329,0.0012096398311820984,0.0012576716471092092,0.0013026760762209094,0.006915035152840407,,0.0022817884596449977,,0,dead_layer_1000,-0.011040716610929074,0.3299749616902142,96062518.0,92306585.0,1621963.0,-0.11337515463392972,0.00019031032764198373,-0.0001450417432193545
503,300,625,-0.11634305788488097,-0.11744102157722203,-0.11831053322407194,0.0014583927731689136,0.0015101879214622078,0.0015610362816402678,0.007373925023454783,,0.0027374255208697466,,0,dead_layer_1000,-0.013194398157971052,0.37123045218965706,86068701.0,82534997.0,1452643.0,-0.113453083307452,0.00020034051430109867,-0.00017430013654369408
504,50,650,-0.11756635018336915,-0.11907402056935593,-0.12036466291733432,0.0005400665388855113,0.0005655045473822573,0.0005924264767537015,0.010828510342939551,,0.0012487312529311134,,0,dead_layer_1000,-0.004921930260882101,0.11531884011592751,178897147.0,174432207.0,3009501.0,-0.11736058483639028,0.00014306311109112745,-6.745486920551988e-05
505,75,650,-0.11752245753321844,-0.11903523327509932,-0.12021879964606352,0.0005701438724469167,0.0005981379955953921,0.0006152800446370459,0.009939328228040407,,0.0010857592639273506,,0,dead_layer_1000,-0.005118001896945348,0.1092386969236264,172460092.0,167877519.0,2907143.0,-0.117024371190404,0.00014528721798128753,-6.99029881252978e-05
